Geneid	gene_name	Mocetinostat_rep3	Mocetinostat_rep2	DMSO_rep2	Mocetinostat_rep1	DMSO_rep3	DMSO_rep1
ENSG00000204464	C1orf195	0	0	0	0	0	0
ENSG00000215720	AL035405.1	0	0	0	0	0	0
ENSG00000278480	AL391094.1	1	0	1	0	3	6
ENSG00000142621	FHAD1	20	10	5	35	11	12
ENSG00000233485	AL031283.2	0	1	0	0	0	0
ENSG00000236045	AL031283.3	0	0	0	2	0	0
ENSG00000228140	AL031283.1	0	1	0	2	1	2
ENSG00000142634	EFHD2	358	261	638	728	975	1242
ENSG00000162438	CTRC	1	0	3	3	0	3
ENSG00000142615	CELA2A	0	0	0	0	0	0
ENSG00000215704	CELA2B	0	0	0	1	0	0
ENSG00000132906	CASP9	17	21	25	36	31	66
ENSG00000116138	DNAJC16	110	64	227	156	281	560
ENSG00000251866	SCARNA21B	0	0	0	0	0	0
ENSG00000272510	AL121992.3	0	0	0	0	0	0
ENSG00000116771	AGMAT	1	4	9	8	9	39
ENSG00000237301	AL121992.1	1	1	2	8	4	2
ENSG00000235084	CHCHD2P6	1	0	1	1	2	1
ENSG00000252417	RNU7-179P	0	0	0	0	0	0
ENSG00000236500	CD24P1	0	0	0	0	0	0
ENSG00000197312	DDI2	153	109	279	315	352	582
ENSG00000215695	RSC1A1	0	0	0	0	0	0
ENSG00000271742	AL121992.2	0	0	0	0	0	3
ENSG00000116786	PLEKHM2	179	124	473	414	724	962
ENSG00000237938	AL450998.3	1	0	0	0	0	0
ENSG00000162461	SLC25A34	5	1	6	5	7	17
ENSG00000224459	SLC25A34-AS1	1	1	1	0	5	2
ENSG00000162460	TMEM82	0	0	0	0	0	0
ENSG00000162458	FBLIM1	166	107	398	389	567	931
ENSG00000224321	RPL12P14	0	0	0	4	0	0
ENSG00000233954	UQCRHL	28	19	34	47	56	114
ENSG00000178715	AL450998.1	0	1	0	0	1	1
ENSG00000179743	AL450998.2	8	5	8	21	28	19
ENSG00000065526	SPEN	883	655	1369	2056	1835	2842
ENSG00000270620	AL034555.1	0	0	0	1	0	0
ENSG00000116809	ZBTB17	62	47	174	158	286	298
ENSG00000234607	AL355994.4	0	0	0	0	0	0
ENSG00000231353	AL355994.1	0	0	0	3	0	0
ENSG00000275503	AL355994.5	0	0	0	0	0	0
ENSG00000224966	TBC1D3P6	0	0	0	0	1	0
ENSG00000183888	SRARP	0	0	0	1	0	0
ENSG00000233078	AL355994.3	0	0	0	0	0	0
ENSG00000173641	HSPB7	0	0	0	0	0	0
ENSG00000186510	CLCNKA	5	1	0	0	0	0
ENSG00000232456	AL355994.2	0	0	0	0	0	0
ENSG00000184908	CLCNKB	0	0	1	1	1	0
ENSG00000185519	FAM131C	5	8	1	25	0	8
ENSG00000142627	EPHA2	416	345	632	932	922	1237
ENSG00000227959	AL451042.2	2	1	3	0	5	8
ENSG00000224621	AL451042.1	2	0	1	1	0	1
ENSG00000234166	ARHGEF19-AS1	0	0	0	0	0	0
ENSG00000142632	ARHGEF19	16	18	41	37	53	76
ENSG00000237276	ANO7L1	2	0	0	3	1	2
ENSG00000288398	AL109627.1	26	14	21	41	33	32
ENSG00000132881	CPLANE2	13	5	11	26	22	19
ENSG00000233929	MT1XP1	0	0	0	0	0	1
ENSG00000037637	FBXO42	72	40	117	111	209	370
ENSG00000055070	SZRD1	342	242	915	674	1376	2037
ENSG00000226457	RPL22P3	1	0	0	0	0	0
ENSG00000187144	SPATA21	2	0	2	0	6	1
ENSG00000157191	NECAP2	163	98	314	322	466	697
ENSG00000226029	LINC01772	3	2	3	8	3	14
ENSG00000080947	CROCCP3	27	20	46	61	58	85
ENSG00000206652	RNU1-1	0	0	0	3	0	0
ENSG00000261135	AL137802.2	0	0	0	0	2	0
ENSG00000285853	AL137802.3	0	0	1	0	1	3
ENSG00000224174	AL137802.1	0	0	0	0	0	0
ENSG00000233421	LINC01783	3	0	0	1	3	1
ENSG00000277344	RNU1-6P	0	0	0	0	0	0
ENSG00000225710	AL355149.1	0	0	0	0	0	0
ENSG00000219481	NBPF1	72	53	211	130	292	475
ENSG00000271732	AL137798.1	0	0	0	1	0	0
ENSG00000215908	CROCCP2	88	62	212	179	415	438
ENSG00000283773	AL137798.3	0	0	0	0	0	0
ENSG00000186301	MST1P2	1	2	7	5	5	13
ENSG00000282143	AL137798.2	0	0	0	0	0	0
ENSG00000207513	RNU1-3	0	0	4	0	0	0
ENSG00000280114	AL021920.2	0	0	0	0	0	0
ENSG00000236698	EIF1AXP1	3	3	6	3	7	11
ENSG00000268869	ESPNP	2	2	0	0	0	0
ENSG00000279151	AL021920.1	0	0	0	0	0	0
ENSG00000282740	AL021920.3	0	0	0	0	0	0
ENSG00000058453	CROCC	76	96	117	205	141	163
ENSG00000227684	CROCCP4	0	0	0	0	0	0
ENSG00000207389	RNU1-4	0	0	0	0	0	2
ENSG00000186715	MST1L	0	0	1	0	0	5
ENSG00000223643	BX284668.1	0	0	0	0	0	0
ENSG00000230239	BX284668.3	0	0	0	0	0	0
ENSG00000263811	MIR3675	0	0	0	2	0	0
ENSG00000228549	BX284668.2	2	0	2	0	0	2
ENSG00000277234	RNU1-5P	0	0	0	0	0	0
ENSG00000238142	BX284668.5	0	1	0	0	0	2
ENSG00000235241	BX284668.4	1	0	0	1	0	0
ENSG00000207005	RNU1-2	0	0	2	4	1	8
ENSG00000272426	BX284668.6	0	0	0	0	0	1
ENSG00000117122	MFAP2	42	23	30	52	30	40
ENSG00000286898	AL049569.2	0	0	0	1	0	0
ENSG00000226526	AL049569.1	0	0	0	0	0	0
ENSG00000159363	ATP13A2	273	258	277	679	363	510
ENSG00000117118	SDHB	148	126	435	377	620	1104
ENSG00000117115	PADI2	79	37	0	148	3	7
ENSG00000204362	LINC02783	5	0	6	6	7	3
ENSG00000282843	AL590644.1	0	0	0	2	0	1
ENSG00000142623	PADI1	6	0	6	6	9	6
ENSG00000142619	PADI3	16	15	3	37	1	6
ENSG00000266634	MIR3972	0	0	0	0	0	0
ENSG00000159339	PADI4	4	7	5	22	2	4
ENSG00000276747	PADI6	0	0	0	2	0	1
ENSG00000179051	RCC2	222	147	1279	365	1815	2744
ENSG00000227751	RCC2-AS1	0	0	0	0	0	0
ENSG00000074964	ARHGEF10L	40	28	55	92	102	159
ENSG00000236648	LINC02810	0	0	0	0	0	0
ENSG00000117148	ACTL8	1	1	3	7	1	0
ENSG00000284653	AL357509.1	0	0	0	1	0	0
ENSG00000261781	LINC01654	1	0	0	2	1	0
ENSG00000117154	IGSF21	0	0	0	0	0	0
ENSG00000280222	AL365209.1	2	2	0	1	0	2
ENSG00000230035	IGSF21-AS1	0	0	0	0	0	0
ENSG00000225387	AL591896.1	0	0	0	1	0	0
ENSG00000179023	KLHDC7A	1	1	1	8	0	2
ENSG00000235282	DYNLL1P3	0	0	0	0	0	0
ENSG00000225478	AL031737.1	0	0	0	0	0	0
ENSG00000009709	PAX7	8	0	0	9	1	0
ENSG00000179002	TAS1R2	1	0	0	0	0	0
ENSG00000159423	ALDH4A1	72	55	77	168	136	211
ENSG00000265606	MIR4695	0	0	0	0	0	0
ENSG00000221662	MIR1290	0	0	0	0	0	2
ENSG00000169991	IFFO2	132	118	245	267	380	563
ENSG00000272084	AL137127.1	0	2	10	6	8	10
ENSG00000127481	UBR4	905	683	1917	2002	2561	4338
ENSG00000230424	EMC1-AS1	3	0	1	3	6	0
ENSG00000127463	EMC1	275	186	840	638	1284	2052
ENSG00000053372	MRTO4	88	73	431	186	738	1097
ENSG00000286064	AL035413.2	0	0	0	0	0	0
ENSG00000211454	AKR7L	1	8	1	23	3	4
ENSG00000162482	AKR7A3	1	6	1	10	3	5
ENSG00000270728	AL035413.1	1	0	0	0	0	0
ENSG00000053371	AKR7A2	133	87	187	261	279	431
ENSG00000200403	RNU6-1099P	1	0	0	1	0	1
ENSG00000040487	SLC66A1	32	22	85	84	111	171
ENSG00000077549	CAPZB	470	317	898	996	1238	2082
ENSG00000240490	RN7SL277P	1	0	0	0	0	0
ENSG00000173436	MICOS10	45	31	175	91	185	371
ENSG00000201609	RNU4-28P	0	0	0	0	0	0
ENSG00000235185	AL031727.2	0	3	0	0	0	0
ENSG00000158747	NBL1	110	37	117	179	166	246
ENSG00000270136	MICOS10-NBL1	2	0	0	0	0	0
ENSG00000226396	AL031727.1	9	6	8	5	10	18
ENSG00000158748	HTR6	8	4	1	19	1	6
ENSG00000162542	TMCO4	15	9	43	41	93	86
ENSG00000178828	RNF186	0	0	0	1	0	0
ENSG00000235434	AL391883.1	0	0	0	0	0	0
ENSG00000169914	OTUD3	57	32	118	141	145	297
ENSG00000188784	PLA2G2E	0	0	0	0	0	0
ENSG00000242688	RN7SL304P	0	0	0	0	0	0
ENSG00000188257	PLA2G2A	0	1	0	0	0	1
ENSG00000127472	PLA2G5	0	0	0	0	4	0
ENSG00000117215	PLA2G2D	1	2	0	1	0	0
ENSG00000158786	PLA2G2F	2	2	0	4	0	1
ENSG00000227066	Z98257.1	0	0	0	0	0	0
ENSG00000187980	PLA2G2C	0	0	1	1	0	2
ENSG00000225986	UBXN10-AS1	0	0	0	0	0	0
ENSG00000162543	UBXN10	1	0	0	2	0	0
ENSG00000228105	LINC01757	2	0	0	0	0	0
ENSG00000284710	Z98257.2	0	0	0	0	0	2
ENSG00000158816	VWA5B1	0	1	1	9	0	3
ENSG00000226664	AL020998.1	0	0	0	0	0	0
ENSG00000236963	LINC01141	0	0	0	2	0	0
ENSG00000226487	AL139254.1	0	0	0	0	0	0
ENSG00000284641	AL139254.2	2	0	0	3	1	0
ENSG00000284743	AL139254.3	0	0	0	0	0	0
ENSG00000162545	CAMK2N1	85	54	111	140	118	205
ENSG00000090432	MUL1	85	76	183	154	369	479
ENSG00000215520	RPS4XP4	0	0	0	1	0	0
ENSG00000183114	FAM43B	73	42	26	131	74	109
ENSG00000158825	CDA	26	5	12	32	11	31
ENSG00000158828	PINK1	257	184	447	460	634	886
ENSG00000284005	MIR6084	0	0	0	0	0	0
ENSG00000117242	PINK1-AS	35	15	51	55	72	134
ENSG00000244038	DDOST	310	247	775	629	1099	2113
ENSG00000117245	KIF17	17	16	5	59	16	10
ENSG00000235432	AL663074.2	0	0	0	0	2	0
ENSG00000189410	SH2D5	43	28	42	77	51	90
ENSG00000233069	AL663074.1	0	1	0	1	0	0
ENSG00000127483	HP1BP3	380	232	987	776	1376	2373
ENSG00000075151	EIF4G3	499	371	1114	1163	1647	2553
ENSG00000251914	RNU7-200P	0	0	0	0	0	0
ENSG00000221808	MIR1256	0	0	0	0	0	0
ENSG00000233072	RPS15AP6	0	5	1	1	5	3
ENSG00000236073	AL627311.1	0	0	0	0	0	1
ENSG00000235112	HSPE1P27	0	0	0	0	0	1
ENSG00000287192	AL031005.2	1	1	0	0	0	1
ENSG00000117298	ECE1	1007	674	1416	1968	1867	2798
ENSG00000236936	AL031005.1	0	1	0	0	0	0
ENSG00000231105	AL031728.1	0	0	0	0	1	0
ENSG00000236216	PPP1R11P1	0	0	0	0	0	0
ENSG00000228823	AL592309.1	0	0	0	0	2	0
ENSG00000236009	AL592309.2	0	0	0	0	0	0
ENSG00000227001	NBPF2P	7	0	4	4	9	12
ENSG00000187952	HS6ST1P1	0	0	1	0	0	1
ENSG00000186543	CROCCP5	0	0	0	0	0	0
ENSG00000142794	NBPF3	61	29	72	99	116	145
ENSG00000176378	PFN1P10	0	0	0	0	0	0
ENSG00000162551	ALPL	0	2	0	6	0	2
ENSG00000233431	LINC02596	0	0	1	0	0	0
ENSG00000076864	RAP1GAP	82	60	36	160	71	76
ENSG00000090686	USP48	285	152	403	566	612	928
ENSG00000231978	AL590103.1	0	0	0	0	0	0
ENSG00000187942	LDLRAD2	1	0	0	0	0	0
ENSG00000142798	HSPG2	328	245	344	812	504	663
ENSG00000232037	AL590556.1	0	0	0	0	1	0
ENSG00000283234	AL590556.2	0	0	0	0	0	0
ENSG00000219073	CELA3B	0	0	0	2	0	0
ENSG00000285959	AL590556.3	0	0	0	0	0	0
ENSG00000273610	RN7SL386P	0	0	0	0	0	0
ENSG00000201919	RNU6-1022P	0	0	0	0	0	0
ENSG00000142789	CELA3A	0	0	0	0	1	0
ENSG00000278124	RN7SL186P	0	0	0	0	0	0
ENSG00000201273	RNU6-776P	0	0	0	0	0	0
ENSG00000228397	LINC01635	0	0	0	2	0	4
ENSG00000218510	LINC00339	3	4	15	18	17	46
ENSG00000070831	CDC42	326	204	777	651	1040	2144
ENSG00000285752	CDC42-AS1	0	1	1	3	0	0
ENSG00000285794	AL031281.2	0	0	0	0	0	0
ENSG00000230068	CDC42-IT1	4	0	0	9	2	9
ENSG00000271428	AL031281.1	0	0	0	0	0	0
ENSG00000162552	WNT4	16	14	0	47	0	1
ENSG00000285873	AL445253.1	1	0	0	2	0	7
ENSG00000266564	MIR4418	0	0	0	0	0	0
ENSG00000234397	PPIAP34	0	0	0	1	0	1
ENSG00000279625	AL591122.1	0	0	0	1	0	0
ENSG00000184677	ZBTB40	207	118	363	410	477	672
ENSG00000237200	ZBTB40-IT1	0	0	0	1	1	1
ENSG00000070886	EPHA8	3	4	0	13	0	1
ENSG00000276835	MIR6127	0	0	0	0	0	0
ENSG00000173372	C1QA	0	0	0	1	0	0
ENSG00000159189	C1QC	2	0	0	0	0	0
ENSG00000173369	C1QB	2	2	0	0	4	0
ENSG00000133216	EPHB2	472	344	504	981	778	1184
ENSG00000265422	MIR4684	0	0	0	0	0	0
ENSG00000225952	AL512444.1	0	0	0	0	0	1
ENSG00000264014	MIR4253	0	0	0	0	0	0
ENSG00000215906	LACTBL1	0	0	0	0	2	0
ENSG00000227868	TEX46	0	2	0	0	1	3
ENSG00000004487	KDM1A	505	354	868	1058	1161	2031
ENSG00000240553	AL031428.1	0	0	0	0	0	1
ENSG00000263793	MIR3115	0	0	0	0	0	0
ENSG00000266802	AL031428.2	0	0	0	0	0	0
ENSG00000169641	LUZP1	558	392	731	1201	1161	1790
ENSG00000229010	AL161672.1	0	0	0	0	0	0
ENSG00000206935	RNU6-514P	0	0	0	0	0	0
ENSG00000252578	RNU6-135P	0	0	0	0	0	0
ENSG00000179546	HTR1D	37	30	19	60	28	61
ENSG00000215381	AL109936.1	0	0	0	2	1	0
ENSG00000261326	LINC01355	19	4	25	25	40	85
ENSG00000284726	AL109936.6	0	0	0	0	0	0
ENSG00000125944	HNRNPR	443	265	1635	885	2376	3670
ENSG00000125945	ZNF436	49	28	86	74	146	215
ENSG00000249087	ZNF436-AS1	6	12	17	22	22	36
ENSG00000201405	Y_RNA	0	0	0	0	0	0
ENSG00000271420	AL109936.2	0	0	0	0	0	0
ENSG00000204219	TCEA3	3	1	2	5	0	11
ENSG00000232482	AL357134.1	0	0	0	0	0	0
ENSG00000088280	ASAP3	87	49	51	173	88	99
ENSG00000007968	E2F2	29	15	55	49	70	148
ENSG00000235052	AL021154.1	4	0	0	1	0	0
ENSG00000117318	ID3	46	28	165	124	246	402
ENSG00000285802	AL450043.1	1	1	2	2	1	1
ENSG00000197880	MDS2	0	0	0	0	0	0
ENSG00000229239	AL451000.1	0	0	0	0	1	1
ENSG00000142676	RPL11	1422	949	3223	3228	4650	6567
ENSG00000236810	ELOA-AS1	2	1	1	1	7	11
ENSG00000011007	ELOA	228	128	642	448	942	1323
ENSG00000057757	PITHD1	77	53	180	211	256	338
ENSG00000011009	LYPLA2	57	47	136	179	216	329
ENSG00000117308	GALE	49	42	87	122	151	187
ENSG00000117305	HMGCL	40	38	32	102	61	106
ENSG00000179163	FUCA1	166	97	57	288	99	127
ENSG00000188822	CNR2	0	0	0	1	0	0
ENSG00000229106	BTBD6P1	0	0	0	0	0	0
ENSG00000232557	AL590609.3	0	0	0	0	0	0
ENSG00000264926	MIR378F	0	0	0	0	0	0
ENSG00000230228	AL590609.2	0	0	0	0	0	0
ENSG00000189266	PNRC2	132	90	326	351	461	911
ENSG00000188529	SRSF10	281	202	1084	635	1392	2224
ENSG00000215905	AL590609.1	0	0	0	0	0	0
ENSG00000225315	AL591178.1	0	0	0	0	0	0
ENSG00000142661	MYOM3	2	1	1	2	2	7
ENSG00000230703	AL591178.2	0	0	0	0	0	0
ENSG00000142677	IL22RA1	7	10	6	18	5	16
ENSG00000185436	IFNLR1	17	14	8	46	23	20
ENSG00000230023	LINC02800	1	1	3	0	0	0
ENSG00000232298	AL138902.1	0	0	0	1	0	0
ENSG00000158055	GRHL3	4	7	2	18	4	4
ENSG00000001460	STPG1	30	19	36	74	68	80
ENSG00000001461	NIPAL3	61	56	74	137	88	179
ENSG00000286061	RCAN3AS	0	0	0	0	0	0
ENSG00000117602	RCAN3	130	80	85	282	121	218
ENSG00000264443	NCMAP-DT	0	0	0	0	1	0
ENSG00000184454	NCMAP	3	0	0	1	0	4
ENSG00000227312	AL445686.1	0	0	1	0	0	0
ENSG00000239106	Y_RNA	0	0	0	0	0	0
ENSG00000133226	SRRM1	362	193	964	657	1549	2126
ENSG00000284699	AL445648.1	5	3	0	1	0	0
ENSG00000169504	CLIC4	1479	1023	1659	3290	2284	4455
ENSG00000238482	RNU6-1208P	0	0	0	0	0	0
ENSG00000020633	RUNX3	205	132	433	455	564	832
ENSG00000278034	MIR6731	0	0	0	1	0	4
ENSG00000229162	AL445471.1	2	0	0	3	3	0
ENSG00000261025	AL445471.2	0	0	0	2	0	0
ENSG00000264371	MIR4425	0	0	0	0	0	1
ENSG00000285823	LINC02793	0	0	0	0	1	0
ENSG00000233755	AL050344.1	0	0	0	0	0	0
ENSG00000233419	AL121994.1	0	0	0	0	0	0
ENSG00000231953	AL031432.1	0	0	0	1	0	0
ENSG00000117614	SYF2	54	38	168	130	234	355
ENSG00000284602	AL031432.4	3	3	10	10	10	22
ENSG00000284657	AL031432.5	1	6	0	2	5	5
ENSG00000117616	RSRP1	113	74	219	237	321	571
ENSG00000272432	AL031432.3	0	0	2	0	0	1
ENSG00000261349	AL031432.2	0	3	1	5	11	10
ENSG00000187010	RHD	0	0	1	1	1	0
ENSG00000224183	SDHDP6	0	0	0	0	0	0
ENSG00000259984	AL928711.1	0	0	2	0	0	0
ENSG00000183726	TMEM50A	154	111	289	293	404	724
ENSG00000188672	RHCE	3	2	1	0	2	5
ENSG00000238084	AL031284.1	0	0	0	0	0	0
ENSG00000204178	MACO1	96	55	114	154	196	300
ENSG00000157978	LDLRAP1	103	105	136	205	184	286
ENSG00000225643	AL606491.1	0	2	1	5	0	2
ENSG00000117643	MAN1C1	48	55	18	139	34	47
ENSG00000233478	AL031280.1	0	0	0	0	0	0
ENSG00000162430	SELENON	171	127	439	351	579	885
ENSG00000255054	AL020996.2	0	0	0	0	0	0
ENSG00000228172	AL020996.1	4	0	0	7	6	4
ENSG00000117640	MTFR1L	22	22	60	57	70	207
ENSG00000272478	AL020996.3	0	0	0	0	0	0
ENSG00000127423	AUNIP	15	23	79	65	127	194
ENSG00000236528	AL033528.2	3	3	1	5	0	2
ENSG00000182749	PAQR7	16	12	68	54	91	114
ENSG00000207302	Y_RNA	0	2	0	0	0	0
ENSG00000117632	STMN1	482	312	1278	982	1901	3103
ENSG00000229786	SNRPFP2	2	0	0	0	0	0
ENSG00000223624	AL033528.1	0	0	0	0	0	0
ENSG00000283938	MIR3917	0	0	0	0	0	0
ENSG00000158006	PAFAH2	22	15	37	53	64	103
ENSG00000207237	RNU6-110P	0	0	0	0	0	0
ENSG00000252190	AL592064.1	0	0	0	0	0	0
ENSG00000252691	AL592064.2	0	0	0	0	0	0
ENSG00000158008	EXTL1	2	0	0	9	1	3
ENSG00000158014	SLC30A2	7	6	1	26	0	5
ENSG00000284309	AL391650.2	0	0	0	0	0	0
ENSG00000158022	TRIM63	1	2	3	1	0	0
ENSG00000175087	PDIK1L	9	11	49	29	72	161
ENSG00000197245	FAM110D	0	0	0	0	0	4
ENSG00000282872	C1orf232	0	0	2	0	0	2
ENSG00000236782	AL391650.1	4	0	0	1	0	0
ENSG00000142684	ZNF593	64	49	126	100	205	265
ENSG00000142675	CNKSR1	1	4	0	4	3	4
ENSG00000188782	CATSPER4	0	0	0	0	0	1
ENSG00000236155	AL355877.1	2	0	2	1	0	0
ENSG00000278572	AL355877.3	0	0	1	0	0	4
ENSG00000130695	CEP85	161	126	301	306	435	681
ENSG00000270733	AL355877.2	0	0	0	1	1	0
ENSG00000142669	SH3BGRL3	364	213	641	734	849	1413
ENSG00000158062	UBXN11	43	37	186	90	294	355
ENSG00000169442	CD52	0	0	0	0	0	2
ENSG00000176092	CRYBG2	24	11	1	33	6	10
ENSG00000225854	AL451139.1	0	0	0	0	0	0
ENSG00000176083	ZNF683	3	4	0	1	2	0
ENSG00000131914	LIN28A	2	1	0	4	0	0
ENSG00000117682	DHDDS	93	81	215	227	254	453
ENSG00000223583	AL513365.1	0	0	0	0	0	0
ENSG00000225891	AL513365.2	0	0	0	0	1	2
ENSG00000198830	HMGN2	299	203	1561	594	2262	3512
ENSG00000224129	DPPA2P2	0	0	0	0	0	0
ENSG00000117676	RPS6KA1	144	93	165	286	204	310
ENSG00000238705	MIR1976	0	0	0	0	0	0
ENSG00000243905	RN7SL679P	0	0	0	0	0	0
ENSG00000252802	Y_RNA	0	0	0	0	0	0
ENSG00000252429	RNU7-29P	0	0	0	0	0	0
ENSG00000229247	AL627313.1	0	0	0	0	0	0
ENSG00000238316	AL627082.2	0	0	0	0	0	0
ENSG00000235069	AL627082.1	0	0	0	0	0	0
ENSG00000260063	AL512408.1	2	5	4	7	7	6
ENSG00000117713	ARID1A	251	178	1163	510	1656	2264
ENSG00000060642	PIGV	18	14	17	29	45	57
ENSG00000241188	RN7SL165P	0	0	0	0	0	0
ENSG00000287810	AL034380.2	0	0	0	0	0	0
ENSG00000204160	ZDHHC18	80	67	225	169	352	529
ENSG00000175793	SFN	5	4	2	17	2	1
ENSG00000142751	GPN2	79	52	206	131	290	422
ENSG00000226698	AL034380.1	0	2	0	0	0	0
ENSG00000198746	GPATCH3	17	7	88	23	136	235
ENSG00000090273	NUDC	581	360	1369	1120	2287	2455
ENSG00000131910	NR0B2	0	0	0	0	2	0
ENSG00000175707	KDF1	0	0	0	2	0	0
ENSG00000172746	RPL12P13	1	4	4	5	3	12
ENSG00000224064	AL356390.1	0	0	0	0	0	0
ENSG00000225294	OSTCP2	0	0	1	0	0	1
ENSG00000253368	TRNP1	45	20	28	96	43	66
ENSG00000158246	TENT5B	24	19	49	57	39	72
ENSG00000090020	SLC9A1	246	177	381	477	453	717
ENSG00000229985	AL590640.2	0	0	0	0	0	0
ENSG00000214973	CHCHD3P3	0	0	0	0	7	5
ENSG00000225159	NPM1P39	3	3	9	5	7	15
ENSG00000225990	SNRPEP7	0	0	0	0	0	0
ENSG00000224311	AL590640.1	0	0	0	0	0	0
ENSG00000142784	WDTC1	172	108	246	301	315	490
ENSG00000252098	Y_RNA	0	0	0	0	0	0
ENSG00000243659	FO393419.3	0	0	0	0	0	8
ENSG00000186501	TMEM222	33	55	111	68	152	271
ENSG00000206888	RNU6-48P	0	0	0	0	1	0
ENSG00000241547	ACTG1P20	0	0	2	9	3	11
ENSG00000142765	SYTL1	6	17	8	27	5	23
ENSG00000142733	MAP3K6	52	25	157	103	241	327
ENSG00000142748	FCN3	0	0	0	0	0	0
ENSG00000174950	CD164L2	1	1	0	0	0	0
ENSG00000231207	FO393419.1	0	0	0	1	0	0
ENSG00000181773	GPR3	34	27	48	113	60	136
ENSG00000158195	WASF2	264	185	732	511	1002	1637
ENSG00000241169	FO393419.2	0	0	0	0	0	0
ENSG00000237429	BX293535.1	0	0	0	0	0	0
ENSG00000126705	AHDC1	155	146	379	354	522	767
ENSG00000000938	FGR	0	1	2	2	2	9
ENSG00000235912	AL031729.1	0	1	0	0	1	0
ENSG00000233975	LINC02574	0	3	0	0	0	0
ENSG00000126709	IFI6	108	72	67	231	85	139
ENSG00000225886	AL445490.1	0	0	0	0	0	0
ENSG00000206767	RNU6-949P	0	0	0	0	0	0
ENSG00000226662	CHMP1AP1	0	0	0	0	0	2
ENSG00000207095	RNU6-424P	0	0	0	0	0	0
ENSG00000287244	AL020997.5	0	0	0	2	0	0
ENSG00000009780	FAM76A	25	28	65	51	84	121
ENSG00000231344	AL020997.1	0	0	0	0	0	0
ENSG00000230833	RPEP3	0	1	0	0	2	0
ENSG00000117758	STX12	78	57	170	193	252	406
ENSG00000269971	AL020997.2	4	0	1	0	0	1
ENSG00000270031	AL020997.3	1	0	0	0	0	0
ENSG00000223062	RNU6-1245P	0	0	0	1	0	0
ENSG00000286433	AL020997.4	1	0	0	0	0	1
ENSG00000117751	PPP1R8	54	22	246	101	360	629
ENSG00000252947	SCARNA1	20	6	31	20	37	53
ENSG00000130775	THEMIS2	124	113	44	319	77	109
ENSG00000117748	RPA2	159	95	271	263	319	599
ENSG00000130768	SMPDL3B	22	10	0	32	0	2
ENSG00000227050	AL512288.1	0	0	0	0	0	0
ENSG00000158156	XKR8	25	10	26	43	46	89
ENSG00000158161	EYA3	115	95	304	261	420	685
ENSG00000238231	AL512288.2	0	0	1	1	0	0
ENSG00000240750	RN7SL559P	4	0	2	12	1	8
ENSG00000228589	SPCS2P4	0	0	0	0	3	2
ENSG00000228943	AL137792.2	0	0	0	0	0	0
ENSG00000214812	AL137792.1	0	0	0	0	0	1
ENSG00000253005	RNU6-176P	0	0	0	0	0	0
ENSG00000169403	PTAFR	7	3	1	17	2	2
ENSG00000126698	DNAJC8	178	121	617	445	930	1399
ENSG00000130770	ATP5IF1	168	107	290	350	478	478
ENSG00000270605	AL353622.1	4	4	1	5	3	10
ENSG00000271398	AL353622.2	1	0	0	0	0	1
ENSG00000130766	SESN2	29	41	114	98	139	236
ENSG00000130772	MED18	29	11	41	49	45	101
ENSG00000204138	PHACTR4	141	150	425	412	675	1092
ENSG00000206779	Y_RNA	0	0	0	0	0	0
ENSG00000229820	CR391992.1	0	0	1	0	4	4
ENSG00000221216	RNU6ATAC27P	0	0	0	0	0	2
ENSG00000180198	RCC1	145	90	655	342	904	1475
ENSG00000242125	SNHG3	83	70	397	215	564	1036
ENSG00000274266	SNORA73A	0	0	0	0	0	0
ENSG00000200087	SNORA73B	768	521	1233	1405	1902	3074
ENSG00000231468	PRDX3P2	0	0	0	0	0	0
ENSG00000279443	AL513497.1	1	0	4	13	10	31
ENSG00000180098	TRNAU1AP	33	15	82	67	75	141
ENSG00000197989	SNHG12	70	41	159	155	248	302
ENSG00000221539	SNORD99	5	0	3	9	23	22
ENSG00000278274	SNORA61	0	0	0	0	0	0
ENSG00000273544	SNORA44	0	0	0	0	0	0
ENSG00000280498	SNORA16A	0	0	0	0	0	0
ENSG00000274582	SNORA16A	0	0	0	0	0	0
ENSG00000120656	TAF12	41	38	73	100	111	133
ENSG00000188060	RAB42	6	1	8	11	4	8
ENSG00000229388	LINC01715	0	5	1	4	11	6
ENSG00000274978	RNU11	0	0	0	0	0	0
ENSG00000270103	AL360012.1	0	0	0	0	0	0
ENSG00000162419	GMEB1	50	26	93	77	130	219
ENSG00000252777	AL645729.1	0	0	0	0	1	0
ENSG00000198492	YTHDF2	156	104	408	311	575	1018
ENSG00000116329	OPRD1	11	11	7	29	6	11
ENSG00000233427	AL009181.1	0	0	0	2	0	0
ENSG00000199756	Y_RNA	0	0	0	0	0	0
ENSG00000159023	EPB41	166	87	276	318	410	709
ENSG00000225616	AL138785.1	0	0	0	1	0	1
ENSG00000206704	Y_RNA	0	0	0	0	0	0
ENSG00000277958	Metazoa_SRP	0	0	0	1	0	0
ENSG00000253304	TMEM200B	26	11	100	49	99	194
ENSG00000225750	AL357500.1	0	0	7	0	4	5
ENSG00000116350	SRSF4	221	148	1018	554	1551	2016
ENSG00000277916	AL357500.2	0	0	0	0	0	0
ENSG00000116353	MECR	50	35	86	110	91	190
